joannezhao, 50890, Wed May 28 20:48:58 EDT 2014


Sent AM_AVATAR_READY signal with AvatarID: 0
Sent AM_AVATAR_READY signal with AvatarID: 2

Sent AM_AVATAR_READY signal with AvatarID: 1Sent AM_AVATAR_READY signal with AvatarID: 3
[Avatar 0] Turn 0: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 331: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 332: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 333: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 334: (7, 7) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 335: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 336: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 337: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 338: (6, 7) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 339: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 340: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 341: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 342: (6, 8) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 343: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 344: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 345: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 346: (5, 8) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 347: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 348: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 350: (4, 8) AM_AVATAR_MOVE Direction: NORTH
[Avatar 1] Turn 349: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 351: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 352: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 353: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 354: (4, 7) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 355: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 356: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 357: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 358: (4, 6) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 359: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 360: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 361: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 362: (3, 6) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 363: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 364: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 365: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 366: (3, 7) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 367: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 368: (4, 9) AM_AVATAR_MOVE Direction: NULL

[Avatar 2] Turn 370: (3, 8) AM_AVATAR_MOVE Direction: SOUTH[Avatar 1] Turn 369: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 371: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 372: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 373: (4, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 374: (3, 9) AM_AVATAR_MOVE Direction: EAST
Maze solved in 375 turns
Hash: 1473320015l
