joannezhao, 41172, Wed May 28 03:29:20 EDT 2014


Sent AM_AVATAR_READY signal with AvatarID: 2
Sent AM_AVATAR_READY signal with AvatarID: 0
Sent AM_AVATAR_READY signal with AvatarID: 3
Sent AM_AVATAR_READY signal with AvatarID: 1
[Avatar 0] Turn 0: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 329: (22, 0) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 330: (4, 13) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 331: (14, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 332: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 333: (22, 1) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 334: (4, 13) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 335: (15, 29) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 336: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 337: (22, 1) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 338: (4, 13) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 339: (15, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 340: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 341: (23, 1) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 342: (4, 14) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 343: (16, 29) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 344: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 345: (23, 1) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 346: (4, 14) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 347: (16, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 348: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 349: (23, 1) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 350: (5, 14) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 351: (17, 29) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 352: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 353: (23, 0) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 354: (5, 14) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 355: (17, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 356: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 357: (24, 0) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 358: (5, 14) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 359: (18, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 360: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 361: (24, 0) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 362: (5, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 363: (18, 29) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 364: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 365: (24, 1) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 366: (5, 15) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 367: (18, 29) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 368: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 369: (24, 2) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 370: (5, 15) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 371: (18, 28) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 372: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 373: (24, 2) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 374: (5, 16) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 375: (18, 27) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 376: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 377: (24, 2) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 378: (5, 16) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 379: (18, 26) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 380: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 381: (25, 2) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 382: (6, 16) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 383: (19, 26) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 384: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 385: (25, 3) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 386: (6, 15) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 387: (19, 26) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 388: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 389: (24, 3) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 390: (6, 14) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 391: (19, 27) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 392: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 393: (24, 3) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 394: (6, 13) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 395: (19, 27) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 396: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 397: (24, 4) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 398: (6, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 399: (19, 28) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 400: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 401: (24, 4) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 402: (5, 13) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 403: (19, 28) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 404: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 405: (24, 5) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 406: (5, 12) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 407: (20, 28) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 408: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 409: (24, 5) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 410: (5, 11) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 411: (20, 28) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 412: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 413: (24, 6) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 414: (5, 11) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 415: (21, 28) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 416: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 417: (24, 6) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 418: (6, 11) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 419: (21, 29) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 420: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 421: (24, 6) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 422: (6, 10) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 423: (20, 29) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 424: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 425: (24, 6) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 426: (6, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 427: (19, 29) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 428: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 429: (24, 5) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 430: (5, 9) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 431: (19, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 432: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 433: (25, 5) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 434: (5, 10) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 435: (20, 29) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 436: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 437: (25, 5) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 438: (5, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 439: (20, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 440: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 441: (25, 6) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 442: (5, 9) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 443: (21, 29) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 444: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 445: (25, 6) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 446: (5, 9) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 447: (21, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 448: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 449: (26, 6) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 450: (5, 10) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 451: (22, 29) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 452: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 453: (26, 6) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 454: (5, 10) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 455: (22, 29) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 456: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 457: (26, 7) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 458: (5, 9) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 459: (22, 28) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 460: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 461: (25, 7) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 462: (6, 9) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 463: (22, 27) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 464: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 465: (25, 7) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 466: (6, 9) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 467: (23, 27) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 468: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 469: (25, 8) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 470: (6, 10) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 471: (24, 27) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 472: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 473: (25, 8) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 474: (6, 11) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 475: (24, 28) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 476: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 477: (25, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 478: (7, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 479: (23, 28) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 480: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 481: (24, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 482: (7, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 483: (23, 29) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 484: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 485: (23, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 486: (6, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 487: (23, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 488: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 489: (23, 9) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 490: (6, 12) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 491: (24, 29) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 492: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 493: (23, 8) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 494: (6, 12) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 495: (24, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 496: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 497: (23, 8) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 498: (7, 12) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 499: (25, 29) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 500: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 501: (23, 8) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 502: (7, 12) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 503: (25, 29) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 504: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 505: (24, 8) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 506: (7, 13) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 507: (25, 28) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 508: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 509: (24, 7) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 510: (7, 13) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 511: (25, 27) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 512: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 513: (23, 7) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 514: (7, 14) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 515: (26, 27) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 516: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 517: (23, 7) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 518: (7, 14) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 519: (27, 27) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 520: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 521: (23, 6) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 522: (7, 15) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 523: (27, 27) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 524: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 525: (23, 6) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 526: (8, 15) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 527: (28, 27) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 528: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 529: (23, 5) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 530: (8, 14) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 531: (28, 27) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 532: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 533: (23, 5) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 534: (8, 13) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 535: (28, 27) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 536: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 537: (23, 4) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 538: (8, 12) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 539: (28, 28) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 540: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 541: (23, 4) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 542: (8, 12) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 543: (29, 28) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 544: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 545: (23, 3) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 546: (8, 13) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 547: (29, 27) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 548: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 549: (23, 3) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 550: (8, 12) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 551: (29, 26) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 552: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 553: (23, 2) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 554: (8, 12) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 555: (28, 26) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 556: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 557: (22, 2) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 558: (8, 13) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 559: (27, 26) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 560: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 561: (22, 3) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 562: (8, 14) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 563: (26, 26) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 564: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 565: (21, 3) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 566: (8, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 567: (26, 26) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 568: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 569: (20, 3) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 570: (7, 15) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 571: (26, 25) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 572: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 573: (20, 4) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 574: (7, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 575: (26, 25) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 576: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 577: (20, 4) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 578: (7, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 579: (26, 25) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 580: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 581: (20, 4) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 582: (6, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 583: (27, 25) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 584: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 585: (21, 4) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 586: (5, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 587: (27, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 588: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 589: (21, 4) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 590: (5, 17) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 591: (27, 24) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 592: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 593: (22, 4) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 594: (5, 18) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 595: (27, 23) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 596: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 597: (22, 5) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 598: (5, 18) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 599: (27, 23) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 600: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 601: (21, 5) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 602: (5, 19) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 603: (27, 22) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 604: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 605: (20, 5) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 606: (5, 19) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 607: (27, 22) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 608: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 609: (20, 5) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 610: (5, 20) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 611: (27, 21) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 612: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 613: (20, 6) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 614: (5, 20) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 615: (26, 21) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 616: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 617: (19, 6) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 618: (5, 21) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 619: (25, 21) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 620: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 621: (19, 6) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 622: (4, 21) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 623: (25, 21) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 624: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 625: (19, 6) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 626: (4, 20) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 627: (25, 21) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 628: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 629: (19, 7) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 630: (4, 19) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 631: (25, 22) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 632: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 633: (18, 7) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 634: (4, 18) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 635: (24, 22) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 636: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 637: (18, 7) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 638: (4, 17) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 639: (23, 22) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 640: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 641: (18, 6) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 642: (4, 16) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 643: (22, 22) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 644: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 645: (17, 6) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 646: (4, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 647: (22, 22) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 648: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 649: (17, 6) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 650: (3, 15) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 651: (22, 21) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 652: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 653: (17, 5) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 654: (3, 14) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 655: (21, 21) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 656: (0, 0) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 657: (17, 5) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 658: (2, 14) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 659: (21, 21) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 660: (0, 0) AM_AVATAR_MOVE Direction: NULL
