joannezhao, 55373, Wed May 28 04:08:51 EDT 2014


Sent AM_AVATAR_READY signal with AvatarID: 1

Sent AM_AVATAR_READY signal with AvatarID: 2Sent AM_AVATAR_READY signal with AvatarID: 0
[Avatar 0] Turn 0: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 332: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 333: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 334: (14, 25) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 335: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 336: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 337: (14, 25) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 338: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 339: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 340: (14, 25) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 341: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 342: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 343: (13, 25) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 344: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 345: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 346: (13, 24) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 347: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 348: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 349: (13, 23) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 350: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 351: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 352: (13, 22) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 353: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 354: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 355: (13, 22) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 356: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 357: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 358: (14, 22) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 359: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 360: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 361: (14, 22) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 362: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 363: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 364: (14, 22) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 365: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 366: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 367: (15, 22) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 368: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 369: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 370: (15, 21) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 371: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 372: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 373: (15, 21) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 374: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 375: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 376: (16, 21) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 377: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 378: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 379: (16, 22) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 380: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 381: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 382: (17, 22) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 383: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 384: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 385: (17, 22) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 386: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 387: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 388: (17, 22) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 389: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 390: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 391: (17, 23) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 392: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 393: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 394: (17, 23) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 395: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 396: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 397: (16, 23) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 398: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 399: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 400: (16, 23) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 401: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 402: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 403: (16, 24) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 404: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 405: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 406: (16, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 407: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 408: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 409: (16, 24) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 410: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 411: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 412: (16, 25) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 413: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 414: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 415: (17, 25) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 416: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 417: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 418: (17, 25) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 419: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 420: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 421: (18, 25) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 422: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 423: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 424: (18, 24) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 425: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 426: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 427: (18, 23) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 428: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 429: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 430: (18, 22) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 431: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 432: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 433: (18, 21) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 434: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 435: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 436: (19, 21) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 437: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 438: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 439: (20, 21) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 440: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 441: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 442: (20, 21) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 443: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 444: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 445: (21, 21) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 446: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 447: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 448: (21, 21) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 449: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 450: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 451: (22, 21) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 452: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 453: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 454: (22, 21) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 455: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 456: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 457: (22, 21) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 458: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 459: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 460: (22, 22) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 461: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 462: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 463: (23, 22) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 464: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 465: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 466: (23, 21) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 467: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 468: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 469: (23, 21) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 470: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 471: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 472: (24, 21) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 473: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 474: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 475: (24, 20) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 476: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 477: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 478: (24, 19) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 479: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 480: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 481: (24, 19) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 482: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 483: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 484: (24, 19) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 485: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 486: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 487: (24, 19) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 488: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 489: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 490: (24, 20) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 491: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 492: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 493: (24, 20) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 494: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 495: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 496: (24, 20) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 497: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 498: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 499: (24, 21) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 500: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 501: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 502: (25, 21) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 503: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 504: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 505: (25, 21) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 506: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 507: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 508: (25, 21) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 509: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 510: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 511: (25, 21) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 512: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 513: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 514: (24, 21) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 515: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 516: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 517: (24, 22) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 518: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 519: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 520: (24, 22) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 521: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 522: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 523: (24, 22) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 524: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 525: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 526: (24, 22) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 527: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 528: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 529: (24, 21) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 530: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 531: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 532: (23, 21) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 533: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 534: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 535: (23, 22) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 536: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 537: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 538: (23, 22) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 539: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 540: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 541: (22, 22) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 542: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 543: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 544: (21, 22) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 545: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 546: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 547: (21, 22) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 548: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 549: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 550: (21, 22) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 551: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 552: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 553: (21, 22) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 554: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 555: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 556: (22, 22) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 557: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 558: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 559: (22, 22) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 560: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 561: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 562: (22, 21) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 563: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 564: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 565: (21, 21) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 566: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 567: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 568: (20, 21) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 569: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 570: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 571: (20, 22) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 572: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 573: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 574: (19, 22) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 575: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 576: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 577: (19, 23) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 578: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 579: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 580: (20, 23) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 581: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 582: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 583: (21, 23) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 584: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 585: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 586: (21, 23) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 587: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 588: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 589: (21, 24) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 590: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 591: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 592: (21, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 593: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 594: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 595: (20, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 596: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 597: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 598: (20, 24) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 599: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 600: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 601: (20, 25) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 602: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 603: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 604: (20, 25) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 605: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 606: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 607: (20, 25) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 608: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 609: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 610: (20, 26) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 611: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 612: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 613: (20, 26) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 614: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 615: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 616: (20, 26) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 617: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 618: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 619: (20, 27) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 620: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 621: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 622: (20, 27) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 623: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 624: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 625: (19, 27) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 626: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 627: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 628: (19, 27) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 629: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 630: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 631: (19, 27) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 632: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 633: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 634: (19, 28) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 635: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 636: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 637: (20, 28) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 638: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 639: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 640: (21, 28) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 641: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 642: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 643: (21, 28) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 644: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 645: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 646: (22, 28) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 647: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 648: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 649: (22, 28) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 650: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 651: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 652: (22, 28) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 653: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 654: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 655: (22, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 656: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 657: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 658: (23, 29) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 659: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 660: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 661: (23, 28) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 662: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 663: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 664: (23, 28) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 665: (29, 8) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 666: (29, 8) AM_AVATAR_MOVE Direction: NULL
